,0,1,2,3,4,5,6
0,0.33318152013183244,0.691265624236025,0.411219566811711,0.18532830928324348,0.23299613624834703,0.1918473807202999,0.2289416011002284
1,0.3097730869655805,0.6763094884745108,0.23424093412852187,0.16103669511556887,0.2101048957864495,0.1703067888144079,0.20593826554892689
2,0.3061227613963153,0.6660769915389932,0.18607979371915165,0.15296143457993813,0.19837600886594292,0.16323615028230984,0.19931958110830872
3,0.27563015118203754,0.5913601043584735,0.13498848297344737,0.1142070627379168,0.17778420236501666,0.1304162431650284,0.1641654690317286
