,0,1,2,3,4,5,6
0,0.13197896641124188,0.19243262977839098,0.9062367196090708,0.09592022852706311,0.1652704848741325,0.11980691523204166,0.16564893128133415
1,0.0027433724178420192,0.0058017559467149005,0.24822288564179396,0.0009285064731351969,0.0010266459702622957,0.0023740312706006426,0.0019908548836917494
2,0.002261540226529076,0.02041546053984451,0.06710731161358344,0.0020843366728427876,0.0016195233755285365,0.004651252231529153,0.0026551473194088814
3,0.032317980915877634,0.04169576276894929,0.20318818284254395,0.006395656856153719,0.016513842205728265,0.01953523203900812,0.016975824641408434
