0,89133.4,1839.0,4437.4,75568.9,72395.5,76241.0,64293.166666666664,59233.2,12238.566666666668,1162.5666666666666,85000.56666666667,94311.36666666667,105581.6,55079.6,42321.933333333334,3844.5666666666666,6490.3,86395.46666666666,109478.96666666666,52960.23333333333,66350.83333333333,89508.33333333333,2383.6666666666665
1,78286.66666666667,1778.8333333333333,2369.766666666667,67436.96666666666,50671.0,81990.4,52402.6,54967.46666666667,6287.533333333334,1645.0,62202.1,95155.43333333333,116686.3,40031.566666666666,41381.3,3292.4333333333334,5897.1,58620.9,90361.93333333333,58182.433333333334,87333.0,100218.23333333334,5130.533333333334
2,47671.3,1339.3,1313.6,50980.8,52957.9,104141.96666666666,44478.066666666666,35485.0,4940.933333333333,2281.3333333333335,54007.5,65665.73333333334,97174.73333333334,30321.733333333334,22042.933333333334,4357.333333333333,7323.133333333333,56777.46666666667,60649.46666666667,77186.43333333333,66459.26666666666,86681.43333333333,2167.5666666666666
3,32871.73333333333,6485.033333333334,4330.066666666667,35838.23333333333,42315.9,61980.066666666666,25209.033333333333,24240.766666666666,8612.233333333334,2094.1,28508.633333333335,39095.96666666667,77319.93333333333,26791.133333333335,20436.333333333332,6757.366666666667,7298.6,34684.5,48854.166666666664,57161.0,30092.7,104806.73333333334,3639.3
4,26768.9,3838.266666666667,6226.466666666666,41529.333333333336,35044.73333333333,28576.333333333332,28328.0,16962.033333333333,5254.666666666667,1689.3,39483.166666666664,40603.86666666667,46588.066666666666,33154.13333333333,16437.466666666667,4214.466666666666,7508.766666666666,20128.133333333335,26570.2,23563.1,28248.233333333334,106702.83333333333,4343.4
5,23454.4,2402.633333333333,4533.5,39899.03333333333,42924.066666666666,27092.033333333333,18092.766666666666,26430.433333333334,1416.3333333333333,1637.4666666666667,27718.5,46941.03333333333,29759.066666666666,22246.0,16439.6,3139.1666666666665,5251.066666666667,20927.4,36614.9,35735.5,17112.666666666668,54629.46666666667,3223.0666666666666
6,22061.166666666668,2444.9666666666667,1826.1666666666667,30899.633333333335,58290.7,22569.133333333335,41945.933333333334,19530.566666666666,3520.0333333333333,1651.8666666666666,28658.566666666666,62223.5,29989.6,23008.833333333332,28027.4,2684.9333333333334,2926.2,33815.066666666666,66824.3,36548.433333333334,20142.966666666667,40214.0,6020.6
7,19484.2,2732.5333333333333,6392.366666666667,23201.166666666668,40998.13333333333,16719.2,32491.933333333334,17083.4,3127.266666666667,3245.6,39495.933333333334,33915.2,27801.5,29678.733333333334,19368.3,3298.4,7990.9,35418.5,43311.1,24554.833333333332,19030.7,40646.566666666666,3173.1
8,14049.7,1212.5,2543.5,26981.066666666666,28499.6,26076.0,25729.866666666665,15342.7,2718.6666666666665,7028.3,19065.8,32087.733333333334,32013.8,18453.266666666666,18852.833333333332,4504.866666666667,7954.433333333333,25768.766666666666,59247.433333333334,23430.6,33761.1,49120.46666666667,7542.066666666667
9,16693.033333333333,2285.633333333333,6437.633333333333,39968.166666666664,19925.066666666666,21332.666666666668,28656.033333333333,11858.866666666667,4479.0,8348.633333333333,42296.1,35478.63333333333,41510.666666666664,17767.733333333334,26812.1,3395.1666666666665,4127.133333333333,16636.7,35401.333333333336,26536.533333333333,24497.9,23432.766666666666,5507.033333333334
