0,22274137.716666672,349136.16000000003,371916.1266666666,19690010.64,19680140.713333335,18579749.956666663,20178952.990000002,15263494.22666667,1585737.03,375329.76666666666,26006892.040000003,33470345.030000005,23963887.380000003,20211588.74333334,15430147.376666669,1101745.0366666666,649451.6066666668,22786845.313333333,46385402.683333345,15220870.276666662,17255132.340000004,25199534.986666676,837662.5366666667
1,15988382.333333334,705502.2799999999,402491.88666666666,17310826.85333333,14012674.843333334,21184695.13333333,16675877.736666666,15423169.66333333,1223278.6333333333,362356.8466666667,17055111.673333332,39520256.14666667,27445626.10666666,14478292.356666664,13199583.973333329,887389.0133333333,837218.7100000002,18938264.063333333,36230975.92333334,20089194.723333336,21579495.83,20901010.96333333,1074632.3566666667
2,12427566.166666666,402334.8,364113.5,13727373.543333339,11793013.856666666,29099779.946666665,13667272.716666667,13810483.550000004,1475483.9933333332,582260.5800000001,14070871.213333333,23564832.213333335,25847537.49333334,9981922.746666666,8149272.826666665,991911.4633333334,708550.6233333333,14083619.459999999,18490283.790000003,25466923.616666667,22785869.75666667,11159106.556666667,657619.8733333333
3,10609298.933333334,854909.2466666666,570013.5366666667,8434852.17,10116657.090000002,13416254.436666666,7198181.356666667,8483374.913333334,1786170.273333333,657536.1,9031317.206666669,10395409.573333334,12262172.20666667,7667506.016666667,5782692.190000001,1266890.01,817605.2766666667,8443925.456666665,14064391.710000003,13465345.93,8161336.090000002,9633205.963333333,869094.85
4,10275762.773333333,634778.206666667,564046.2599999999,8094274.866666669,6116807.120000001,8025609.186666668,7550789.763333333,5649946.863333332,1388432.6400000001,387177.7033333333,7294277.793333334,7876620.736666666,6758677.706666667,7100697.7266666675,5163893.256666665,558260.7366666667,764234.4800000001,5826594.750000001,9084304.216666667,6155927.796666666,8176889.366666665,8108997.409999998,663590.01
5,5650498.713333333,353997.9666666667,517468.93666666665,8578392.253333334,9501482.02,5898626.086666668,7294027.049999999,5563931.423333334,454428.1,492284.13666666666,6276887.076666668,13405802.68,5490860.973333333,5711036.286666667,6073703.103333334,511431.1666666667,809826.8033333333,6386768.943333332,12029002.453333337,7730991.17,6075417.546666667,8256751.876666665,707330.1799999999
6,5839114.076666667,562305.0866666667,623182.0299999999,8331792.553333334,20526459.859999996,4617627.8,5486064.010000001,4944617.01,799952.1766666666,614931.6,6467057.350000001,23408270.93666666,5861452.450000001,5648454.006666666,7626373.909999999,492573.81666666665,583763.22,9084250.796666669,30397822.59999999,8250767.473333334,5880854.46,7057157.38,937668.3733333333
7,7994462.746666665,999827.8200000001,878463.1999999998,8939247.426666666,15972632.860000001,5583564.05,7936929.043333333,4605341.543333334,547822.1633333333,1066796.0166666666,7925283.896666665,12583283.453333331,6212958.46,8645613.496666668,7353376.206666666,552093.2700000001,1197331.0266666666,8634163.966666667,8224512.416666666,5293188.9866666645,5514057.4,8358703.293333333,892972.2433333333
8,6640888.316666666,401663.86666666664,385961.4666666667,9344086.706666667,10293125.27666667,7069608.636666668,8163193.48,4714839.986666666,1030763.2133333333,585946.6033333334,5249567.38,10281778.819999998,8015821.556666663,5747511.790000001,4898192.663333332,1298400.0033333336,510087.20000000007,7394733.850000003,8824317.930000002,6946913.516666667,6399396.333333333,6001183.159999999,952626.7499999998
9,6630917.046666667,556669.5,1043857.4833333333,7094187.19,6864727.333333333,5401815.456666666,8149669.473333333,4463381.3,1075477.93,770107.5100000001,8320183.836666665,7366243.63,7077105.700000002,6891820.8100000005,5411610.956666667,894498.6900000001,478778.93000000005,4061075.4100000006,6299486.470000001,10806767.343333334,7664387.61,4762236.42,704589.7400000001
