0,90238.8,1094.9,2325.5,75107.7,75518.1,73611.9,59184.9,63703.3,23316.6,1256.4,84088.9,110445.8,95414.6,58722.2,48362.8,6836.5,4169.8,93830.1,107856.1,47706.8,64635.0,80484.8,2748.0
1,94966.1,749.1,5170.2,72229.5,66057.1,79812.9,71521.4,54975.7,11114.5,999.0,100915.1,90074.7,105922.9,48495.4,35360.2,2020.0,6178.6,84479.8,107062.2,50694.1,70984.9,83624.4,2013.0
2,82195.3,3673.0,5816.5,79369.5,75611.3,75298.2,62173.2,59020.6,2284.6,1232.3,69997.7,82413.6,115407.3,58021.2,43242.8,2677.2,9122.5,80876.5,113518.6,60479.8,63432.6,104415.8,2390.0
3,90293.0,1849.1,2205.2,77286.4,65468.3,71230.9,59519.8,62742.3,2483.7,1005.6,75813.4,94965.5,128593.7,38700.2,37431.3,2615.0,5972.2,66329.7,99199.5,44687.6,78851.8,101606.6,5698.1
4,102150.1,2615.2,3166.4,66809.1,44651.3,86338.9,57929.6,56610.1,9225.8,1114.6,62334.0,97955.0,110831.3,39438.7,39533.7,3095.1,5628.3,55645.0,95628.6,58016.3,78066.0,107968.7,2270.6
5,42416.9,872.2,1737.7,58215.4,41893.4,88401.4,39758.4,45550.0,7153.1,2814.8,48458.9,92545.8,110633.9,41955.8,47178.9,4167.2,6090.8,53888.0,76257.7,71843.4,105081.2,91079.4,7422.9
6,54086.9,886.6,1387.8,62250.4,48830.1,106799.5,45292.0,43315.3,2846.5,2516.9,60364.1,77261.7,100401.9,25886.1,23891.9,5100.4,9075.4,64170.9,66403.0,87202.9,76002.5,94450.4,2610.8
7,47757.4,1253.5,1243.0,49325.4,61284.1,108432.0,45641.7,32414.0,3405.5,2158.6,56585.9,71358.8,89314.9,37670.7,24083.1,3911.5,4181.4,58629.5,64644.1,80303.0,67569.8,90445.0,1784.4
8,41169.6,1877.8,1310.0,41366.6,48759.5,97194.4,42500.5,30725.7,8570.8,2168.5,45072.5,48376.7,101807.4,27408.4,18153.8,4060.1,8712.6,47532.0,50901.3,64053.4,55805.5,75148.9,2107.5
9,31467.5,5210.1,1086.9,31274.6,38827.2,82917.7,33465.2,31298.2,9809.6,1787.1,27634.4,39626.2,105942.7,28858.7,31485.0,5821.6,6334.8,33427.5,63036.4,57059.3,34941.7,96371.0,2021.5
10,31377.3,10975.3,1938.6,34958.7,52476.9,64745.6,25794.6,22426.9,6528.1,2334.2,28870.8,29288.1,86704.7,24802.4,13938.4,7561.1,8374.6,45526.1,42951.5,65595.7,18549.2,118698.6,2287.8
11,35770.4,3269.7,9964.7,41281.4,35643.6,38276.9,16367.3,18997.2,9499.0,2161.0,29020.7,48373.6,39312.4,26712.3,15885.6,6889.4,7186.4,25099.9,40574.6,48828.0,36787.2,99350.6,6608.6
12,30898.5,3338.7,5914.0,43561.1,36613.1,42069.8,15520.7,12677.9,6070.1,2901.5,46138.8,39209.0,39038.2,37681.6,16148.1,6969.1,8905.8,19553.0,40301.8,23456.2,34728.7,103959.4,9218.4
13,28586.0,4340.4,4890.4,36353.6,28479.2,24510.4,36291.9,14694.8,6408.4,963.3,32082.8,43585.4,54779.7,31573.5,14013.8,2775.9,7214.6,20052.8,20550.3,21756.3,27196.4,116098.3,2000.3
14,20822.2,3835.7,7875.0,44673.3,40041.9,19148.8,33171.4,23513.4,3285.5,1203.1,40227.9,39017.2,45946.3,30207.3,19150.5,2898.4,6405.9,20778.6,18858.5,25476.8,22819.6,100050.8,1811.5
15,26123.9,4715.3,7670.2,30675.5,36193.8,13822.6,19811.6,27800.6,1068.8,1524.2,36366.5,26432.3,27508.0,17842.8,14799.0,2891.1,7837.0,23675.2,10755.6,29356.5,15942.7,83763.5,3342.1
16,22890.4,1232.1,4218.3,39181.3,34827.4,29931.2,18302.0,27270.3,1842.3,1329.9,22665.7,39958.8,27877.1,20979.0,13711.8,3253.9,3786.1,17939.0,21369.5,37520.1,21622.1,43799.3,1972.8
17,21348.9,1260.5,1712.0,49840.3,57751.0,37522.3,16164.7,24220.4,1337.9,2058.3,24123.3,74432.0,33892.1,27916.2,20808.0,3272.5,4130.1,21168.0,77719.6,40329.9,13773.2,36325.6,4354.3
18,20624.9,1163.2,935.4,44946.5,71863.0,24173.8,21250.2,20249.6,5124.7,1677.8,36146.5,69518.4,18488.0,21975.6,24244.9,3275.5,2865.0,36686.9,78764.0,43178.5,15953.3,39275.2,4276.5
19,24160.5,3570.3,2228.1,21185.7,65374.4,17939.6,58060.1,22286.1,1512.6,1149.3,33179.9,60453.0,36524.4,25210.9,28986.6,2143.8,3155.7,34564.8,63410.3,33693.7,18304.0,43022.0,6260.6
20,21398.1,2601.4,2315.0,26566.7,37634.7,25594.0,46527.5,16056.0,3922.8,2128.5,16649.3,56699.1,34956.4,21840.0,30850.7,2635.5,2757.9,30193.5,58298.6,32773.1,26171.6,38344.8,7524.7
21,21957.6,1576.7,3733.3,24777.5,34802.2,12781.1,34793.3,12336.3,4613.2,2738.5,38493.6,33271.3,31038.3,33864.0,26308.0,3345.6,8487.6,36759.7,38871.1,28135.6,17811.0,40868.5,3297.7
22,18324.7,3140.9,8677.9,23016.0,40913.7,16862.9,37641.6,18793.6,3220.8,3380.2,34952.7,31660.6,28725.9,26684.2,18476.5,3173.7,8671.8,27856.8,42888.6,24786.1,14800.0,50064.6,2807.9
23,18170.3,3480.0,6765.9,21810.0,47278.5,20513.6,25040.9,20120.3,1547.8,3618.1,45041.5,36813.7,23640.3,28488.0,13320.4,3375.9,6813.3,41639.0,48173.6,20742.8,24481.1,31006.6,3413.7
24,15554.6,1764.2,1257.4,23848.5,38155.3,20790.0,29079.9,16552.6,4386.2,8838.0,21888.2,37438.4,36448.3,19897.2,9921.5,4774.8,10053.3,37344.8,63907.4,20135.9,36958.0,36604.2,9515.0
25,16500.3,794.2,3482.0,23077.4,25544.6,32851.1,23322.7,13433.1,1646.8,5029.8,20690.6,25639.3,23038.8,18742.4,22753.2,4738.8,7770.1,24662.7,63054.7,26814.4,34772.6,67816.6,6820.9
26,10094.2,1079.1,2891.1,34017.3,21798.9,24586.9,24787.0,16042.4,2123.0,7217.1,14618.6,33185.5,36554.3,16720.2,23883.8,4001.0,6039.9,15298.8,50780.2,23341.5,29552.7,42940.6,6290.3
27,7706.3,1102.0,5389.1,46232.5,16318.5,21618.1,32074.3,15160.6,4609.3,6870.6,40067.5,36951.4,51182.9,21069.2,20065.0,4189.1,4002.1,9965.7,39086.8,22109.6,19636.5,29773.9,5722.3
28,18735.1,1869.8,6590.5,58751.8,19557.4,21004.6,34195.0,11311.7,5491.7,10149.0,37217.2,43248.5,35089.1,17301.1,27978.2,3080.7,3985.3,15393.9,37667.9,27718.3,20029.4,22878.5,6872.5
29,23637.7,3885.1,7333.3,14920.2,23899.3,21375.3,19698.8,9104.3,3336.0,8026.3,49603.6,26236.0,38260.0,14932.9,32393.1,2915.7,4394.0,24550.5,29449.3,29781.7,33827.8,17645.9,3926.3
30,11671.5,5006.9,5632.2,16265.1,16490.9,25847.6,17291.1,6881.5,1793.5,9889.9,28948.2,16556.4,35050.9,18290.5,20905.0,2745.6,4269.3,30039.3,29783.1,32196.3,30222.1,18782.9,4265.9
31,15724.0,8254.3,7695.6,22052.3,12862.9,18516.9,20251.1,10513.0,2432.7,5945.2,13679.8,23130.5,22429.4,14862.8,17747.9,3041.4,8475.3,20735.7,23099.1,26654.5,25637.2,17403.4,5560.2
32,9651.0,2333.1,4370.0,14988.8,16382.8,9239.7,16830.9,6111.7,2390.8,5386.1,13503.1,21726.9,21130.0,15660.7,10951.0,2725.5,5592.5,12718.1,14272.1,23018.4,29115.1,29974.7,3663.6
33,4824.0,3439.5,3524.1,7363.2,13407.7,5033.7,12229.9,9921.2,1728.4,6802.3,16515.2,16704.6,13904.9,14427.9,9892.3,3047.8,13852.8,9497.5,13774.5,34123.4,34913.3,10929.2,3654.2
34,10122.6,3963.2,2475.3,21812.5,12586.4,3539.8,6289.4,7111.4,1641.6,1712.8,29224.9,13750.8,10455.6,41584.3,10236.6,2951.7,10743.4,13374.9,19222.2,28110.7,12266.5,14737.8,5131.8
