,0,1,2,3,4,5,6
0,0.564295546676477,0.9036862161572624,0.19156854011878022,0.25000239156667975,0.2343961386704877,0.30064283186789936,0.4173698187979789
1,0.47786857203908134,0.7415409518570599,0.10745416850937471,0.129746622981251,0.14894585377919614,0.19017626211575234,0.3051986204045953
2,0.4650934970718871,0.6946690004059536,0.0998952414176748,0.11982284569840358,0.13977494284376632,0.1829107689509661,0.2928137857160857
3,0.40868993273249826,0.6322445987028373,0.07851308001015729,0.09676955279315426,0.12434953714841197,0.16101435688490653,0.27701282238525965
