ip_origem,5.8512956616074465,5.959862738196912,5.94737730925283,5.593081843068533,5.458274954734547,5.691747899379009,5.5239144816903565,5.774434227783928,5.650077374658053,5.07839693279712,5.138531286090402,5.073578317498137,5.031448985236241,3.9641324893471492,4.426094156482758,3.781324049376253,3.444863240166471,3.3076560316476438,3.684257194395733,4.093779564702257,4.497880626596402,4.868012538040693,4.340147575149694,4.06410907381666,3.7100282183734983,3.547697903617297,3.4686432121639514,3.2236398559330186,3.35151780733845,3.6177591377835823,4.203651381135273,4.695199070067104,5.375305377264072,5.574657176603697,5.632586585880074,5.476303336669885,5.869937009045676,5.54729436413229,5.957518323630503,6.047987194730884,5.689157274142438,5.530244768352487,5.912338101890095,6.0469997167441605,5.8709481804266925,5.819785227156857,5.82882136456054,5.965058297079966
ip_origem,3.7355209149641966,4.354356934345752,3.288580912719026,2.765130392738385,2.804786713296653,2.279730882094935,2.8712010168358475,3.8660294988770296,3.714315372366821,4.524947567789268,4.2430728900411765,4.403956031034176,4.5745932596290615,3.71434772288386,3.8439135281629273,3.984153459489709,3.508066470062605,3.467223347055902,3.64178934724434,3.522010820252824,3.693756886024052,3.587529090752024,3.4045625314666497,3.9725131326529657,3.9544156129158066,4.06445517829424,4.23446005000887,3.4922230389358853,3.9496764079231186,3.5978721668876297,3.6076723749857513,4.8272082099485045,4.943905182109378,5.243922404287557,4.853166213791852,5.204711403123227,4.957049084976531,4.408266262899342,4.48170711128539,4.403269656871528,4.687452102485609,4.506292598738337,3.665484948438967,3.6737260058401127,3.4745807348331947,4.187617184621287,3.737988569916313,3.4491293810631936
ip_origem,2.9840148964434188,2.8142968075122874,2.8798026240930517,3.075995215164562,3.0446943542753773,2.837415095685272,2.8543729853321222,3.112290862203968,2.7509506943261957,3.0913915540111327,3.051259179687959,2.855861454142571,3.0026585706391287,3.1187831159171613,3.166512672149312,3.2001220501267102,3.3855417181108445,3.6219107402655095,3.531973619676016,3.1403440630295605,3.427848385415119,3.7054789493928793,3.3940774588731952,3.3009497005979123,4.6961615723192365,4.440939974733194,4.282075777365471,4.144072068190382,3.594005331510219,2.55935260470291,2.6316107182514403,2.3386278404263128,2.67548642104765,2.6373546592518595,2.4841741677856803,2.6867225475818604,3.5889925576542128,2.8681638290024773,3.0269714243328227,4.302342848721069,4.8148102213361055,4.613712880153313,3.3496097403808838,2.8757627586839085,2.8071635006998803,2.451432895581137,2.562441928462391,2.8697503552170627
ip_origem,6.0557182595136885,6.036446667436345,5.791959124364351,5.772853524058889,5.726133654346866,5.789105407827092,5.618849606923205,5.680793949197381,5.925256845248227,5.759406654402358,5.6840927420589615,5.4159481092632635,4.859818505094175,3.6779538936058067,3.623757546774922,4.087459857886383,3.0503501877582164,2.895653416446616,3.104827376618303,3.65085237597225,3.6074371875252607,3.0992616412804015,3.4141104254697883,3.404343998826533,2.99904602941456,3.2505548622170584,3.6931861324803146,3.5623012071772093,3.5638438451659047,3.425323696272993,4.582203380179002,4.091489725424437,5.5673292339879215,6.1226194212227245,6.058417864031387,6.064739165262144,6.004740758297548,5.226909788490686,5.5009700008623,5.2628475936177805,4.852672965093621,5.1418751557827145,5.8061183375421015,6.056142345335335,5.914906893053926,6.068532150453982,6.058836323035946,6.093918610575209
ip_origem,5.924979911410071,5.786165134251941,5.721790327721015,5.713242415872741,5.495606706368442,5.534546374096596,5.5977035727891185,4.991130511990436,5.57518829861197,5.620240167496836,5.2967159478382815,5.386300217194125,5.151082129309256,4.776816450377779,4.2827918938732585,4.272088933949024,3.5627382490005184,3.9527517447881375,3.9166987226200303,3.2508475084821016,3.5911058194920717,4.06899400584462,4.033976018121251,3.5701655219413544,3.902313147777723,3.9604514758299554,3.6595170235844727,3.3959636635245065,3.89276040312841,3.6661064282962426,3.2648509620977815,4.740823540587062,5.61521658484863,5.690577285739878,5.763580523164237,5.8204808766695235,5.887333710059093,5.903218169244484,5.675613786540384,5.686600349006095,5.066981863527963,5.18863545646279,5.396365710620273,5.905161625048988,5.8891276568247095,5.8616528105278745,5.9191528800608255,5.727595629139769
ip_origem,6.094266725798616,6.017165831607202,5.970606896325031,5.981707796992603,5.716345447250099,5.552285892379499,5.627941875727875,5.844694520653608,5.679130883464316,5.7449379576329145,5.5332630926890145,5.1467753201899775,5.577476435671816,4.982948322924972,4.465748683285599,4.373503097632487,4.272094057777748,4.122329143788104,4.0268051441292245,4.069524078845928,4.303082303101586,3.637823038376242,4.0511855885660655,3.906486765657588,3.631323376842728,3.4175337684897484,3.3908639529257827,3.4731992309404034,3.973390876942141,4.124401377403084,4.645879302088756,4.2530259678945015,5.511164227340761,5.96408786172525,6.005668562180442,5.7556659835962565,5.907600482714107,5.571511915415537,5.549589421552215,5.898171549962427,5.341364292488264,5.618030083647216,5.530005997092527,6.185215997148156,6.102392746356963,5.838375159290253,5.9696828765677585,5.977424468243156
ip_origem,5.9882828694456425,5.9176662681916605,5.886321256789856,6.142066113568123,5.587025144386733,5.607563525180253,5.448532594039871,5.553299783903927,5.572764740534524,5.804221870499129,5.559118796199111,5.283643686078508,5.057674360954209,4.8412526370381785,4.254701399914788,4.147835149667299,4.412733495255925,4.213751349833462,4.088040408382856,3.827683753940241,4.155401907348081,3.8660070331896734,2.9737003852756043,4.441358704783122,4.601428958575231,4.004724103544461,4.142263741751969,4.1018552695575385,4.2198180851925455,4.0281534303943936,3.7591492981131434,4.70149994944871,5.554816763030513,5.6853536553485045,5.450951640994911,5.373638884309711,5.082677430264212,4.7321251272518285,5.729542011436923,5.448677163011974,5.170630538106799,5.397141378621324,5.75555131455803,5.756190076860795,5.816777926707766,5.577776089675599,5.7227869531018865,5.842028795806923
ip_origem,5.847373323435472,6.024351863874527,5.905395123302082,5.710319338381115,5.479424307543773,5.796407851809831,5.660596897277206,5.697183664753325,5.539510241107356,5.4301903191723495,5.259157982589735,5.3808045618451885,5.318765632421454,5.309421342880891,4.455601264758607,4.666556503696713,3.658773089592244,3.7897248196221436,3.920950867832572,4.037687965629939,3.8613248474805326,3.5736465798378645,3.463361699933005,3.956203314381982,4.003569937430538,3.656274466720322,3.6293216143448035,3.4819488741988454,3.6485307310748794,4.034534484516773,4.294803452985809,5.0302258274028215,5.14646235289541,5.021075926496642,5.557184726402074,5.758882669629232,5.9087053805913605,5.920530194371227,6.1535564959661775,5.979899188965988,5.7189575070180405,5.648655490105405,6.064886125577114,6.097538052590111,6.108405246419005,5.9368859623853245,5.757852727980338,5.897779034825647
ip_origem,5.043357676488637,5.011747530437802,5.085564720749051,5.151203007713195,5.0975498964427794,3.9875046167543924,4.032025312087192,3.8834772924827687,3.9089024090508655,3.9252134856541554,3.789349525474024,3.6560382647890033,3.3720054026614057,3.447467461404322,3.394007657984892,3.823067012510508,3.9596424524813294,4.434948503269372,4.446777311485546,5.195019637644527,5.086317417636726,4.940284116886514,4.543180436593291,4.4062925162262845,4.573639655665374,4.697559950027436,4.941286096909426,5.0084738768284724,4.8426480985095175,4.139162087298026,4.059871446395324,5.077159341086498,5.520892713726847,5.501172650111696,5.483447346829553,5.649569198022064,5.417882891313784,5.0166597567386635,5.1511299900124135,4.954607256565137,4.303942713156618,4.257143946713017,5.085657681510397,5.062723245447283,5.150800924375139,4.679606549630283,5.315420108748994,5.138324085970661
ip_origem,4.49203709113495,4.824484780381677,4.682659098827168,4.712849582975341,4.450735009933855,4.705018045870597,4.3600644547751335,4.2115979918543145,3.8565492030511366,3.815910901633529,3.6275084459972216,3.9940523711116738,3.9711308297544208,3.693200603867787,3.3365811935400984,3.690640054824232,3.2807441919276643,3.509128633661249,3.8147199174500415,3.991533574065981,3.8366270530692703,3.7435768723915386,3.4853877743884785,4.135954530069868,3.843454971236288,3.358013651515155,3.5186409130441563,3.714586709116785,3.6807258013084967,4.246671557391679,4.5762993178610545,4.975244063658597,4.6525114088382145,4.5695122386332585,4.644144498788175,4.9338921659106365,4.7836176911033155,4.9503572214382805,4.817097364126926,4.704127113227374,4.802255941250507,4.614172367351777,4.813768550036005,4.591839743992507,4.443226827391783,4.468531330594001,4.514684770060418,4.62533809036863
